spp,hatchdat,sizename,sizeclass_cm,rep,trialdate,letter,Avel_fts,Svel_fts,Treatment,dielphase,tempC_tread,DO_tread,tempC_hold,DO_hold,temp_sump,lux,N_fish,accl_time,start,end,Video_File_Name,General_Notes,Pre-test_tank,Post-test_tank,timePt,N_impinged,Time_impinged,Code_impinged,Nprod,Nrest,Nflange,Orientation,Fish,Swimming_time,Notes,Data_Enterer,Trial_ID_cam2,Trial_ID_cam4,Reviewer,Date_Reviewed,Notes/Flags?,BORIS_Ethovision_analyses,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t5,0,NA,NA,1,0,0,downstream,fish1,0:00:33,exploring,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t5,0,NA,NA,2,0,0,downstream,fish2,0:00:38,exploring,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t5,0,NA,NA,3,0,0,downstream,fish3,0:00:42,exploring,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t10,0,NA,NA,1,0,0,downstream_upstream,fish1,0:00:32,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t10,0,NA,NA,2,0,0,downstream_upstream,fish2,0:00:51,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t10,0,NA,NA,3,0,0,downstream_upstream,fish3,0:00:32,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t15,0,NA,NA,1,0,0,downstream,fish1,0:00:32,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t15,0,NA,NA,2,0,0,downstream,fish2,0:00:35,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t15,0,NA,NA,3,0,0,downstream,fish3,0:00:35,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t20,0,NA,NA,1,0,0,upstream_perpendicular,fish1,0:00:28,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t20,0,NA,NA,2,0,0,upstream_perpendicular,fish2,0:00:47,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t20,0,NA,NA,3,0,0,upstream_perpendicular,fish3,0:01:40,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t25,0,NA,NA,1,0,1,upstream,fish1,0:00:28,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t25,0,NA,NA,2,0,1,upstream,fish2,0:00:44,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-08,E,0.2,0.8,0.2A_0.8S,Day,19.7,8.68,19.5,8.02,NA,7,24,14:20,14:50,15:20,2023June8_1420PM_E,1 fish was added late to acclimation tube (14:22),JC-02,MB-A5,t25,0,NA,NA,3,0,1,upstream,fish3,0:00:34,NA,Zoe,20230608-E-cam2,20230608-E-cam4,Zoe,2023-09-07,,no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t5,0,NA,NA,1,0,0,downstream,fish1,0:00:51,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t5,0,NA,NA,2,0,0,downstream,fish2,0:00:36,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t5,0,NA,NA,3,0,0,downstream,fish3,0:00:43,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t10,0,NA,NA,1,0,0,downstream,fish1,0:00:34,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t10,0,NA,NA,2,0,0,downstream,fish2,0:00:47,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t10,0,NA,NA,3,0,0,downstream,fish3,0:00:31,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t15,0,NA,NA,1,0,0,downstream,fish1,0:01:14,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t15,0,NA,NA,2,0,0,downstream,fish2,0:00:37,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t15,0,NA,NA,3,0,0,downstream,fish3,0:00:42,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t20,0,NA,NA,1,0,0,upstream,fish1,0:00:28,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t20,0,NA,NA,2,0,0,upstream,fish2,0:00:55,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t20,0,NA,NA,3,0,0,upstream,fish3,0:00:42,lost track of fish 3 at one point,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t25,0,NA,NA,1,0,0,upstream,fish1,0:00:36,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t25,0,NA,NA,2,0,0,upstream,fish2,0:00:45,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r3,2023-06-09,A,0.2,0.8,0.2A_0.8S,Day,19.3,NA,18.3,NA,NA,9,24,08:59,09:30,10:00,2023June9_0900AM_A,DO broken,JC-05,MB-A6,t25,0,NA,NA,3,0,0,upstream,fish3,0:00:53,NA,Zoe,20230609-A-cam2,20230609-A-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t5,0,NA,NA,1,0,0,downstream_upstream,fish1,0:00:33,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t5,0,NA,NA,2,0,0,downstream_upstream,fish2,0:00:47,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t5,0,NA,NA,3,0,0,downstream_upstream,fish3,0:00:50,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t10,0,NA,NA,1,0,0,upstream,fish1,0:00:38,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t10,0,NA,NA,2,0,0,upstream,fish2,0:01:02,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t10,0,NA,NA,3,0,0,upstream,fish3,0:00:38,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t15,0,NA,NA,1,0,0,downstream_upstream,fish1,0:00:53,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t15,0,NA,NA,2,0,0,downstream_upstream,fish2,0:00:57,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t15,0,NA,NA,3,0,0,downstream_upstream,fish3,0:00:34,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t20,0,NA,NA,1,0,0,upstream_perpendicular,fish1,0:00:33,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t20,0,NA,NA,2,0,0,upstream_perpendicular,fish2,0:00:34,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t20,0,NA,NA,3,0,0,upstream_perpendicular,fish3,0:00:53,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t25,0,NA,NA,1,0,0,upstream,fish1,0:01:05,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t25,0,NA,NA,2,0,0,upstream,fish2,0:00:37,NA,Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,B,0.4,0.8,0.4A_0.8S,Day,19.3,NA,18.3,NA,NA,10,24,10:17,10:50,11:20,2023June9_1020AM_B,DO Broken,JC-05,MB-B1,t25,0,NA,NA,3,0,0,upstream,fish3,NA,"Final fish lap took too long, swam mostly upstream",Zoe,20230609-B-cam2,20230609-B-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t5,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t5,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t5,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t10,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t10,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t10,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t15,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t15,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t15,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t20,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t20,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t20,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t25,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t25,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-09,C,0.0,0.0,0A_0S,Day,19.5,NA,18.8,NA,NA,8,24,11:38,12:10,12:40,2023June9_1140AM_C,DO Broken,JC-05,MB-B2,t25,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Zoe,20230609-C-cam2,20230609-C-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,D,0.4,2.0,0.4A_2S,Day,19.7,NA,19,NA,NA,8,24,12:59,13:30,14:00,2023June9_1300PM_D,DO Broken,JC-05,MB-B3,t5,0,NA,NA,1,2,6,upstream_perpendicular,fish1,0:00:39,timed fish were swimming upstream (fins moving fast),Zoe,20230609-D-cam2,20230609-D-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,D,0.4,2.0,0.4A_2S,Day,19.7,NA,19,NA,NA,8,24,12:59,13:30,14:00,2023June9_1300PM_D,DO Broken,JC-05,MB-B3,t5,0,NA,NA,2,0,6,upstream_perpendicular,fish2,0:00:37,timed fish were swimming upstream (fins moving fast),Zoe,20230609-D-cam2,20230609-D-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,D,0.4,2.0,0.4A_2S,Day,19.7,NA,19,NA,NA,8,24,12:59,13:30,14:00,2023June9_1300PM_D,DO Broken,JC-05,MB-B3,t5,0,NA,NA,3,0,6,upstream_perpendicular,fish3,0:00:46,timed fish were swimming upstream (fins moving fast),Zoe,20230609-D-cam2,20230609-D-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,D,0.4,2.0,0.4A_2S,Day,19.7,NA,19,NA,NA,8,24,12:59,13:30,14:00,2023June9_1300PM_D,DO Broken,JC-05,MB-B3,t10,0,NA,NA,1,0,5,upstream_perpendicular,fish1,0:00:31,NA,Zoe,20230609-D-cam2,20230609-D-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,D,0.4,2.0,0.4A_2S,Day,19.7,NA,19,NA,NA,8,24,12:59,13:30,14:00,2023June9_1300PM_D,DO Broken,JC-05,MB-B3,t10,0,NA,NA,2,0,5,upstream_perpendicular,fish2,0:00:30,NA,Zoe,20230609-D-cam2,20230609-D-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r1,2023-06-09,D,0.4,2.0,0.4A_2S,Day,19.7,NA,19,NA,NA,8,24,12:59,13:30,14:00,2023June9_1300PM_D,DO Broken,JC-05,MB-B3,t10,0,NA,NA,3,0,5,upstream_perpendicular,fish3,0:00:23,NA,Zoe,20230609-D-cam2,20230609-D-cam4,Zoe,2023-09-07,,yes,,,,,,,,,,,,,,,,
