spp,hatchdat,sizename,sizeclass_cm,Trial_ID,Contact_event,Contact_Orientation,Contact_First_Bodypart,N_Contact,Time_Point,Notes,Data_Enterer,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,15,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,16,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,17,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,18,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,19,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,20,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,21,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,1,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,2,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,3,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,4,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,5,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,6,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,7,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,8,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,9,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,10,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,11,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,12,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,13,Upstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,14,Upstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,15,Upstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,16,Upstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,17,Upstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,1,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,2,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,3,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,4,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,5,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,6,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,7,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,8,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,9,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,10,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,11,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,12,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,13,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,14,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,15,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,16,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,17,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_A,18,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,1,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,2,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,3,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,4,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,5,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,6,Downstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,7,Downstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,8,Downstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,9,Unknown,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,10,Unknown,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,11,Upstream,Tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,12,Upstream,Tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,13,Upstream,Tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,14,Upstream,Body,2,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,15,Upstream,Body,4,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,16,Upstream,Body,3,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,17,Upstream,Body,3,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,18,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,19,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,20,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,21,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,22,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,23,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,24,Downstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,25,Downstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,26,Downstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,1,Upstream,Head,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,2,Upstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,3,Upstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,4,Upstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,5,Upstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,6,Downstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,7,Downstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,8,Upstream,Body,3,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,9,Upstream,Body,8,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,10,Upstream,Body,4,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,11,Upstream,Body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,12,Upstream,Body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,13,Upstream,Body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,14,Upstream,Body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,15,Upstream,Body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,16,Downstream,Body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,17,Downstream,Body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,1,Upstream,Head,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,2,Upstream,Head,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,3,Upstream,Head,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,4,Upstream,Body,5,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,5,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,6,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,7,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,8,Downstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,9,Downstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,10,Downstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,11,Downstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,1,Upstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,2,Downstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,3,Downstream,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,4,Unknown,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,5,Unknown,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,6,Unknown,Head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,7,Upstream,Tail,3,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,8,Upstream,Tail,4,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,9,Upstream,Body,3,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,10,Upstream,Body,5,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,11,Upstream,Body,3,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,12,Upstream,Body,4,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,13,Upstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,14,Upstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,15,Upstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,16,Upstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,17,Upstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,18,Downstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,19,Downstream,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,20,Unknown,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,1,Upstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,2,Downstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,3,Downstream,Head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,4,Upstream,Tail,3,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,5,Upstream,Tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,6,Upstream,Body,3,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,7,Upstream,Body,3,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,8,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,9,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,10,Downstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,11,Downstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,12,Unknown,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_B,13,Unknown,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,1,Downstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,2,Unknown,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,3,Upstream,Tail,3,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,4,Upstream,Tail,5,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,5,Upstream,Tail,4,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,6,Upstream,Tail,4,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,7,Upstream,Tail,5,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,8,Upstream,Tail,2,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,9,Upstream,Tail,3,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,10,Upstream,Tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,11,Upstream,Tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,12,Downstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,1,Upstream,Tail,3,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,2,Upstream,Tail,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,3,Upstream,Tail,4,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,4,Upstream,Tail,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,5,Upstream,Tail,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,6,Upstream,Tail,3,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,7,Upstream,Tail,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,8,Upstream,Tail,3,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,9,Upstream,Tail,3,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,10,Upstream,Tail,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,11,Upstream,Tail,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,12,Upstream,Tail,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,13,Upstream,Tail,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,14,Upstream,Tail,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,15,Downstream,Body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,16,Unknown,Body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,1,Unknown,Head,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,2,Upstream,Tail,2,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,3,Upstream,Tail,3,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,4,Upstream,Tail,3,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,5,Upstream,Tail,3,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,6,Upstream,Tail,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,7,Upstream,Tail,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,8,Upstream,Tail,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,9,Upstream,Tail,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,10,Upstream,Tail,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,11,Upstream,Tail,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,12,Upstream,Tail,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,13,Upstream,Tail,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,14,Upstream,Body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,1,Upstream,Tail,23,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,2,Upstream,Tail,2,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,3,Upstream,Tail,3,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,4,Upstream,Tail,3,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,5,Upstream,Tail,4,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,6,Upstream,Tail,2,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,7,Upstream,Tail,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,8,Upstream,Tail,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,9,Upstream,Tail,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,10,Upstream,Tail,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,11,Upstream,Tail,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,12,Upstream,Tail,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,13,Upstream,Tail,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,14,Upstream,Body,2,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,15,Unknown,Body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,1,Upstream,Tail,3,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,2,Upstream,Tail,3,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,3,Upstream,Tail,3,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,4,Upstream,Tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,5,Upstream,Tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,6,Upstream,Tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,7,Upstream,Tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,8,Upstream,Tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,9,Upstream,Tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,10,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,11,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,12,Upstream,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-28_C,13,Unknown,Body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,1,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,2,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,3,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,4,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,5,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,6,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,7,Upstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,8,Downstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,9,Downstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,10,Downstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,11,Downstream,Head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,12,Upstream,Tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,13,Upstream,Body,2,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,14,Upstream,Body,3,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,15,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,16,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,17,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,18,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,19,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,20,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,21,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,22,Upstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,23,Downstream,Body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,1,Upstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,2,Upstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,3,Upstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,4,Upstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,5,Upstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,6,Upstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,7,Downstream,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,8,Unknown,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,9,Unknown,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,10,Unknown,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,11,Unknown,Head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Small,6_10,2023-06-29_A,12,Upstream,Tail,4,t10,NA,Zoe,,,,,,,,,,
